protein1,protein2,tm_score,sequence_divergence,patristic_distance
P005064008787_Drosophila_albomicans_part2_of2,P005082012529_Drosophila_mauritiana_part1_of1,0.90122,0.5040650406504066,1.352540781
P005064008787_Drosophila_albomicans_part2_of2,P005083008909_Drosophila_melanogaster_part1_of1,0.90078,0.7272727272727273,2.1620012010000003
P005064008787_Drosophila_albomicans_part2_of2,P005083008910_Drosophila_melanogaster_part1_of1,0.89795,0.5121951219512195,1.3505670730000001
P005064008787_Drosophila_albomicans_part2_of2,P005084006084_Drosophila_miranda_part1_of1,0.90825,0.524390243902439,1.210599617
P005064008787_Drosophila_albomicans_part2_of2,P005084006085_Drosophila_miranda_part1_of1,0.89096,0.7148760330578512,2.0463383950000003
P005064008787_Drosophila_albomicans_part2_of2,P005085005288_Drosophila_mojavensis_part1_of1,0.87006,0.7136929460580913,2.278698156
P005064008787_Drosophila_albomicans_part2_of2,P005085005289_Drosophila_mojavensis_part1_of1,0.86617,0.46473029045643155,0.89175255
P005064008787_Drosophila_albomicans_part2_of2,P005086002813_Drosophila_navojoa_part1_of1,0.87207,0.7136929460580913,2.263793367
P005064008787_Drosophila_albomicans_part2_of2,P005086003013_Drosophila_navojoa_part1_of1,0.92414,0.44715447154471544,0.854489152
P005064008787_Drosophila_albomicans_part2_of2,P005087007713_Drosophila_novamexicana_part1_of1,0.9106,0.483739837398374,0.961682103
P005064008787_Drosophila_albomicans_part2_of2,P005087007760_Drosophila_novamexicana_part1_of1,0.89954,0.7219917012448133,2.222117189
P005064008787_Drosophila_albomicans_part2_of2,P005087007761_Drosophila_novamexicana_part1_of1,0.91666,0.4552845528455285,0.850171284
P005064008787_Drosophila_albomicans_part2_of2,P005088004783_Drosophila_obscura_part1_of1,0.9095,0.5203252032520325,1.258750408
P005064008787_Drosophila_albomicans_part2_of2,P005088004859_Drosophila_obscura_part1_of1,0.88214,0.6967213114754098,2.006503809
P005064008787_Drosophila_albomicans_part2_of2,P005088004876_Drosophila_obscura_part1_of1,0.89607,0.731404958677686,2.073445834
P005064008787_Drosophila_albomicans_part2_of2,P005089006354_Drosophila_persimilis_part1_of1,0.90785,0.5203252032520325,1.20664663
P005064008787_Drosophila_albomicans_part2_of2,P005089006356_Drosophila_persimilis_part1_of1,0.89791,0.7148760330578512,2.0463383950000003
P005064008787_Drosophila_albomicans_part2_of2,P005091006300_Drosophila_rhopaloa_part1_of1,0.88915,0.7231404958677685,2.1824171220000004
P005064008787_Drosophila_albomicans_part2_of2,P005092009946_Drosophila_santomea_part1_of1,0.90204,0.7272727272727273,2.185569092
P005064008787_Drosophila_albomicans_part2_of2,P005092009948_Drosophila_santomea_part1_of1,0.89123,0.5121951219512195,1.3606542849999999
P005064008787_Drosophila_albomicans_part2_of2,P005093013422_Drosophila_sechellia_part1_of1,0.88678,0.7272727272727273,2.162030865
P005064008787_Drosophila_albomicans_part2_of2,P005093013423_Drosophila_sechellia_part1_of1,0.89229,0.5121951219512195,1.346675704
P005064008787_Drosophila_albomicans_part2_of2,P005095004731_Drosophila_setifemur_part1_of1,0.88644,0.7283950617283951,2.1820748709999997
P005064008787_Drosophila_albomicans_part2_of2,P005095011902_Drosophila_setifemur_part1_of1,0.84745,0.5229357798165137,1.4514276270000002
P005064008787_Drosophila_albomicans_part2_of2,P005095011903_Drosophila_setifemur_part1_of1,0.89236,0.5720164609053497,1.4710903530000001
P005064008787_Drosophila_albomicans_part2_of2,P005097008429_Drosophila_subobscura_part1_of2,0.90681,0.532520325203252,1.231531648
P005064008787_Drosophila_albomicans_part2_of2,P005097008429_Drosophila_subobscura_part2_of2,0.90075,0.680327868852459,1.976713911
P005064008787_Drosophila_albomicans_part2_of2,P005097009271_Drosophila_subobscura_part1_of1,0.8906,0.7231404958677685,2.059297397
P005064008787_Drosophila_albomicans_part2_of2,P005098006594_Drosophila_subpulchrella_part1_of2,0.89743,0.7366255144032922,2.1777877820000002
P005064008787_Drosophila_albomicans_part2_of2,P005098006594_Drosophila_subpulchrella_part2_of2,0.89203,0.483739837398374,1.343543148
P005064008787_Drosophila_albomicans_part2_of2,P005099002466_Drosophila_suzukii_part1_of1,0.89624,0.4878048780487805,1.3508515
P005064008787_Drosophila_albomicans_part2_of2,P005099007453_Drosophila_suzukii_part1_of1,0.88248,0.7325102880658436,2.1980975600000003
P005064008787_Drosophila_albomicans_part2_of2,P005100011380_Drosophila_takahashii_part1_of2,0.88258,0.7366255144032922,2.1895419520000003
P005064008787_Drosophila_albomicans_part2_of2,P005100011380_Drosophila_takahashii_part2_of2,0.90022,0.483739837398374,1.3486974360000001
P005064008787_Drosophila_albomicans_part2_of2,P005101009090_Drosophila_teissieri_part1_of1,0.90192,0.7272727272727273,2.17384805
P005064008787_Drosophila_albomicans_part2_of2,P005101009092_Drosophila_teissieri_part1_of1,0.89491,0.5121951219512195,1.348814983
P005064008787_Drosophila_albomicans_part2_of2,P005102009205_Drosophila_virilis_part1_of1,0.90392,0.7219917012448133,2.222117189
P005064008787_Drosophila_albomicans_part2_of2,P005102009206_Drosophila_virilis_part1_of1,0.91218,0.46341463414634143,0.8769072419999999
P005064008787_Drosophila_albomicans_part2_of2,P005103011421_Drosophila_willistoni_part1_of1,0.91143,0.48571428571428577,1.0723178469999999
P005064008787_Drosophila_albomicans_part2_of2,P005103011422_Drosophila_willistoni_part1_of1,0.89075,0.7272727272727273,2.138978269
P005064008787_Drosophila_albomicans_part2_of2,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.90003,0.5121951219512195,1.3505670730000001
P005064013138_Drosophila_albomicans_part1_of1,B4KE22_Drosophila_mojavensisREF_part1_of1,0.84949,0.7551020408163265,2.44932741
P005064013138_Drosophila_albomicans_part1_of1,P005064008787_Drosophila_albomicans_part1_of2,0.86897,0.6652892561983471,1.9981761759999999
P005064013138_Drosophila_albomicans_part1_of1,P005064008787_Drosophila_albomicans_part2_of2,0.86712,0.7053941908713692,2.202175089
P005064013138_Drosophila_albomicans_part1_of1,P005065001328_Drosophila_ananassae_part1_of2,0.88198,0.6735537190082644,2.4608633699999998
P005064013138_Drosophila_albomicans_part1_of1,P005065001328_Drosophila_ananassae_part2_of2,0.879,0.7004048582995952,2.097363177
P005064013138_Drosophila_albomicans_part1_of1,P005065003751_Drosophila_ananassae_part1_of1,0.92423,0.19678714859437751,0.302221706
P005064013138_Drosophila_albomicans_part1_of1,P005066011807_Drosophila_arizonae_part1_of2,0.90958,0.15537848605577687,0.18420292100000002
P005064013138_Drosophila_albomicans_part1_of1,P005066011807_Drosophila_arizonae_part2_of2,0.80748,0.6371681415929203,1.988966364
P005064013138_Drosophila_albomicans_part1_of1,P005067004171_Drosophila_biarmipes_part1_of1,0.90859,0.18473895582329314,0.32633765099999995
P005064013138_Drosophila_albomicans_part1_of1,P005067004172_Drosophila_biarmipes_part1_of1,0.85733,0.7024793388429752,2.560588294
P005064013138_Drosophila_albomicans_part1_of1,P005068011778_Drosophila_bipectinata_part1_of2,0.91506,0.1887550200803213,0.29487885599999997
P005064013138_Drosophila_albomicans_part1_of1,P005068011778_Drosophila_bipectinata_part2_of2,0.86689,0.6818181818181819,2.4955922839999998
P005064013138_Drosophila_albomicans_part1_of1,P005070006661_Drosophila_bunnanda_part1_of1,0.84471,0.6711111111111111,2.648268069
P005064013138_Drosophila_albomicans_part1_of1,P005070006662_Drosophila_bunnanda_part1_of1,0.90799,0.1807228915662651,0.235117196
P005064013138_Drosophila_albomicans_part1_of1,P005071004180_Drosophila_busckii_part1_of1,0.8952,0.09734513274336287,0.11990246099999999
P005064013138_Drosophila_albomicans_part1_of1,P005071007432_Drosophila_busckii_part1_of1,0.84309,0.6858407079646018,2.080579682
P005064013138_Drosophila_albomicans_part1_of1,P005072008715_Drosophila_elegans_part1_of1,0.90989,0.2088353413654619,0.30559015599999995
P005064013138_Drosophila_albomicans_part1_of1,P005072008716_Drosophila_elegans_part1_of1,0.86543,0.6942148760330579,2.494546283
P005064013138_Drosophila_albomicans_part1_of1,P005073012561_Drosophila_erecta_part1_of1,0.85251,0.6859504132231404,2.512635113
P005064013138_Drosophila_albomicans_part1_of1,P005074010565_Drosophila_eugracilis_part1_of1,0.86911,0.6900826446280992,2.532915851
P005064013138_Drosophila_albomicans_part1_of1,P005074010571_Drosophila_eugracilis_part1_of1,0.90716,0.20080321285140568,0.27956120399999995
P005064013138_Drosophila_albomicans_part1_of1,P005075007245_Drosophila_ficusphila_part1_of1,0.91098,0.2168674698795181,0.331536287
P005064013138_Drosophila_albomicans_part1_of1,P005076010725_Drosophila_grimshawi_part1_of1,0.78618,0.6939655172413793,2.319127077
P005064013138_Drosophila_albomicans_part1_of1,P005076010744_Drosophila_grimshawi_part1_of1,0.91723,0.14516129032258063,0.18377560999999998
P005064013138_Drosophila_albomicans_part1_of1,P005076010745_Drosophila_grimshawi_part1_of1,0.86649,0.6804979253112033,2.11103005
P005064013138_Drosophila_albomicans_part1_of1,P005077009626_Drosophila_guanche_part1_of1,0.87055,0.7148760330578512,2.420758042
P005064013138_Drosophila_albomicans_part1_of1,P005077011090_Drosophila_guanche_part1_of1,0.85318,0.7148760330578512,2.420758042
P005064013138_Drosophila_albomicans_part1_of1,P005077011621_Drosophila_guanche_part1_of1,0.91412,0.21285140562248994,0.293385308
P005064013138_Drosophila_albomicans_part1_of1,P005078005510_Drosophila_hydei_part1_of1,0.87067,0.6666666666666667,2.067706849
P005064013138_Drosophila_albomicans_part1_of1,P005078006118_Drosophila_hydei_part1_of1,0.89836,0.132,0.15390751
P005064013138_Drosophila_albomicans_part1_of1,P005079010340_Drosophila_innubila_part1_of1,0.84766,0.6763485477178424,2.2857511169999998
P005064013138_Drosophila_albomicans_part1_of1,P005079011844_Drosophila_innubila_part1_of2,0.90746,0.10358565737051795,0.108833182
P005064013138_Drosophila_albomicans_part1_of1,P005079011844_Drosophila_innubila_part2_of2,0.8312,0.6622807017543859,1.9880463700000002
P005064013138_Drosophila_albomicans_part1_of1,P005080010494_Drosophila_ironensis_part1_of1,0.90409,0.20481927710843373,0.308646839
P005064013138_Drosophila_albomicans_part1_of1,P005080010499_Drosophila_ironensis_part1_of1,0.85107,0.72,2.569171468
P005064013138_Drosophila_albomicans_part1_of1,P005080012110_Drosophila_ironensis_part1_of1,0.86781,0.7012987012987013,2.650525187
P005064013138_Drosophila_albomicans_part1_of1,P005081003743_Drosophila_kikkawai_part1_of3,0.90322,0.17670682730923692,0.237774882
P005064013138_Drosophila_albomicans_part1_of1,P005081003743_Drosophila_kikkawai_part2_of3,0.76569,0.7115384615384616,2.74249972
P005064013138_Drosophila_albomicans_part1_of1,P005081003743_Drosophila_kikkawai_part3_of3,0.85412,0.6929460580912863,2.616209654
P005064013138_Drosophila_albomicans_part1_of1,P005081004694_Drosophila_kikkawai_part1_of1,0.87009,0.71900826446281,2.7173960029999997
P005064013138_Drosophila_albomicans_part1_of1,P005082012188_Drosophila_mauritiana_part1_of1,0.91417,0.19678714859437751,0.29613657899999996
P005064013138_Drosophila_albomicans_part1_of1,P005082012529_Drosophila_mauritiana_part1_of1,0.86926,0.6942148760330579,2.49853446
P005064013138_Drosophila_albomicans_part1_of1,P005083008909_Drosophila_melanogaster_part1_of1,0.90961,0.19678714859437751,0.300011722
P005064013138_Drosophila_albomicans_part1_of1,P005083008910_Drosophila_melanogaster_part1_of1,0.86736,0.6900826446280992,2.4965607519999997
P005064013138_Drosophila_albomicans_part1_of1,P005084006084_Drosophila_miranda_part1_of1,0.86827,0.7107438016528926,2.356593296
P005064013138_Drosophila_albomicans_part1_of1,P005084006085_Drosophila_miranda_part1_of1,0.9007,0.22489959839357432,0.26223969
P005064013138_Drosophila_albomicans_part1_of1,P005085005288_Drosophila_mojavensis_part1_of1,0.95437,0.1633466135458167,0.19005116300000002
P005064013138_Drosophila_albomicans_part1_of1,P005085005289_Drosophila_mojavensis_part1_of1,0.8248,0.6440677966101696,2.037746229
P005064013138_Drosophila_albomicans_part1_of1,P005086002813_Drosophila_navojoa_part1_of1,0.92849,0.15600000000000003,0.175146374
P005064013138_Drosophila_albomicans_part1_of1,P005086003013_Drosophila_navojoa_part1_of1,0.86995,0.6348547717842323,2.0004828310000002
P005064013138_Drosophila_albomicans_part1_of1,P005087007713_Drosophila_novamexicana_part1_of1,0.86146,0.6639004149377593,2.107675782
P005064013138_Drosophila_albomicans_part1_of1,P005087007760_Drosophila_novamexicana_part1_of1,0.90663,0.11155378486055778,0.13347019599999999
P005064013138_Drosophila_albomicans_part1_of1,P005087007761_Drosophila_novamexicana_part1_of1,0.86273,0.6556016597510373,1.996164963
P005064013138_Drosophila_albomicans_part1_of1,P005088004783_Drosophila_obscura_part1_of1,0.87471,0.6859504132231404,2.404744087
P005064013138_Drosophila_albomicans_part1_of1,P005088004859_Drosophila_obscura_part1_of1,0.85338,0.6653061224489796,2.027620678
P005064013138_Drosophila_albomicans_part1_of1,P005088004876_Drosophila_obscura_part1_of1,0.90995,0.22891566265060237,0.28934712900000004
P005064013138_Drosophila_albomicans_part1_of1,P005089006354_Drosophila_persimilis_part1_of1,0.86952,0.7107438016528926,2.352640309
P005064013138_Drosophila_albomicans_part1_of1,P005089006356_Drosophila_persimilis_part1_of1,0.9118,0.22489959839357432,0.26223969
P005064013138_Drosophila_albomicans_part1_of1,P005091006300_Drosophila_rhopaloa_part1_of1,0.91371,0.20080321285140568,0.320427643
P005064013138_Drosophila_albomicans_part1_of1,P005092009946_Drosophila_santomea_part1_of1,0.9096,0.20080321285140568,0.323579613
P005064013138_Drosophila_albomicans_part1_of1,P005092009948_Drosophila_santomea_part1_of1,0.86012,0.6942148760330579,2.506647964
P005064013138_Drosophila_albomicans_part1_of1,P005093013422_Drosophila_sechellia_part1_of1,0.91104,0.19678714859437751,0.30004138599999997
P005064013138_Drosophila_albomicans_part1_of1,P005093013423_Drosophila_sechellia_part1_of1,0.86307,0.6900826446280992,2.492669383
P005064013138_Drosophila_albomicans_part1_of1,P005095004731_Drosophila_setifemur_part1_of1,0.90134,0.22489959839357432,0.320085392
P005064013138_Drosophila_albomicans_part1_of1,P005095011902_Drosophila_setifemur_part1_of1,0.81195,0.6880733944954128,2.5974213059999998
P005064013138_Drosophila_albomicans_part1_of1,P005095011903_Drosophila_setifemur_part1_of1,0.85159,0.7029288702928871,2.6170840319999997
P005064013138_Drosophila_albomicans_part1_of1,P005097008429_Drosophila_subobscura_part1_of2,0.86833,0.7148760330578512,2.377525327
P005064013138_Drosophila_albomicans_part1_of1,P005097008429_Drosophila_subobscura_part2_of2,0.8624,0.6653061224489796,1.9978307800000001
P005064013138_Drosophila_albomicans_part1_of1,P005097009271_Drosophila_subobscura_part1_of1,0.89951,0.22489959839357432,0.275198692
P005064013138_Drosophila_albomicans_part1_of1,P005098006594_Drosophila_subpulchrella_part1_of2,0.90986,0.20481927710843373,0.315798303
P005064013138_Drosophila_albomicans_part1_of1,P005098006594_Drosophila_subpulchrella_part2_of2,0.86452,0.6983471074380165,2.489536827
P005064013138_Drosophila_albomicans_part1_of1,P005099002466_Drosophila_suzukii_part1_of1,0.86274,0.7024793388429752,2.496845179
P005064013138_Drosophila_albomicans_part1_of1,P005099007453_Drosophila_suzukii_part1_of1,0.9013,0.2168674698795181,0.336108081
P005064013138_Drosophila_albomicans_part1_of1,P005100011380_Drosophila_takahashii_part1_of2,0.89114,0.22088353413654616,0.32755247299999996
P005064013138_Drosophila_albomicans_part1_of1,P005100011380_Drosophila_takahashii_part2_of2,0.87096,0.6900826446280992,2.4946911149999997
P005064013138_Drosophila_albomicans_part1_of1,P005101009090_Drosophila_teissieri_part1_of1,0.90864,0.20080321285140568,0.311858571
P005064013138_Drosophila_albomicans_part1_of1,P005101009092_Drosophila_teissieri_part1_of1,0.86226,0.6859504132231404,2.494808662
P005064013138_Drosophila_albomicans_part1_of1,P005102009205_Drosophila_virilis_part1_of1,0.92651,0.11155378486055778,0.13347019599999999
P005064013138_Drosophila_albomicans_part1_of1,P005102009206_Drosophila_virilis_part1_of1,0.86611,0.6680497925311204,2.022900921
P005064013138_Drosophila_albomicans_part1_of1,P005103011421_Drosophila_willistoni_part1_of1,0.86436,0.6666666666666667,2.218311526
P005064013138_Drosophila_albomicans_part1_of1,P005103011422_Drosophila_willistoni_part1_of1,0.91753,0.13654618473895586,0.170166798
P005064013138_Drosophila_albomicans_part1_of1,Q9VBV3_Drosophila_melanogasterREF_part1_of1,0.8663,0.6900826446280992,2.4965607519999997
P005065001328_Drosophila_ananassae_part1_of2,B4KE22_Drosophila_mojavensisREF_part1_of1,0.87937,0.7692307692307692,3.2172532179999997
P005065001328_Drosophila_ananassae_part1_of2,P005064008787_Drosophila_albomicans_part1_of2,0.90833,0.4858299595141701,0.946918604
P005065001328_Drosophila_ananassae_part1_of2,P005064008787_Drosophila_albomicans_part2_of2,0.91421,0.5121951219512195,1.314869691
P005065001328_Drosophila_ananassae_part1_of2,P005064013138_Drosophila_albomicans_part1_of1,0.89221,0.6735537190082644,2.4608633699999998
P005065001328_Drosophila_ananassae_part1_of2,P005065001328_Drosophila_ananassae_part2_of2,0.90565,0.688259109311741,2.334934589
P005065001328_Drosophila_ananassae_part1_of2,P005065003751_Drosophila_ananassae_part1_of1,0.89472,0.6995884773662551,2.422899466
P005065001328_Drosophila_ananassae_part1_of2,P005066011807_Drosophila_arizonae_part1_of2,0.89278,0.6859504132231404,2.531538195
P005065001328_Drosophila_ananassae_part1_of2,P005066011807_Drosophila_arizonae_part2_of2,0.84548,0.4545454545454546,0.937708792
P005065001328_Drosophila_ananassae_part1_of2,P005067004171_Drosophila_biarmipes_part1_of1,0.89918,0.6995884773662551,2.447015411
P005065001328_Drosophila_ananassae_part1_of2,P005067004172_Drosophila_biarmipes_part1_of1,0.90333,0.3266129032258065,0.571238134
P005065001328_Drosophila_ananassae_part1_of2,P005068011778_Drosophila_bipectinata_part1_of2,0.89257,0.6954732510288066,2.4155566160000004
P005065001328_Drosophila_ananassae_part1_of2,P005068011778_Drosophila_bipectinata_part2_of2,0.91973,0.1088709677419355,0.11108332200000001
P005065001328_Drosophila_ananassae_part1_of2,P005070006661_Drosophila_bunnanda_part1_of1,0.88924,0.4070796460176991,0.658917909
P005065001328_Drosophila_ananassae_part1_of2,P005070006662_Drosophila_bunnanda_part1_of1,0.90826,0.6831275720164609,2.355794956
P005065001328_Drosophila_ananassae_part1_of2,P005071004180_Drosophila_busckii_part1_of1,0.85793,0.6844444444444444,2.418671733
P005065001328_Drosophila_ananassae_part1_of2,P005071007432_Drosophila_busckii_part1_of1,0.88346,0.4823008849557522,1.02932211
P005065001328_Drosophila_ananassae_part1_of2,P005072008715_Drosophila_elegans_part1_of1,0.90104,0.6995884773662551,2.426267916
